Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК
Цех_4,48,2005-10-24 09:00:00,2.7,3.3,4.3,2.8,3.4,3.1,,,,2.8,5.9,2.8,4.3,3.6,2.2,3.9,3.6,5.4,1.8,1.5,0.5,,,,,,,,,7160.0,5060.0,4410.0,59.7,70.3,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,80455, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2005-11-15 14:00:00,3.1,3.9,4.5,3.5,4.2,2.6,,,,2.7,5.2,2.0,3.9,3.4,2.1,5.4,4.2,5.9,1.4,1.4,0.5,,,,,,,,,7150.0,5090.0,4450.0,59.6,70.7,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,80988, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2005-11-28 10:00:00,3.2,4.3,4.7,6.6,8.5,4.8,,,,6.8,3.7,2.7,8.2,7.0,2.1,4.8,5.1,8.4,0.6,0.8,0.4,,,,,,,,,7130.0,5080.0,4530.0,57.1,67.6,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,81296, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2005-12-12 16:00:00,3.4,6.8,3.7,5.5,9.1,4.9,,,,10.0,4.3,3.0,4.2,5.0,4.2,4.2,6.0,7.1,1.2,1.6,1.3,,,,,,,,,6930.0,4940.0,4560.0,58.4,69.6,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,81638, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-01-11 10:00:00,3.8,5.0,4.6,5.7,8.2,5.2,,,,9.5,3.6,2.6,5.9,6.3,3.2,5.0,5.6,7.6,1.3,1.6,1.2,,,,,,,,,7110.0,5080.0,4550.0,59.0,70.3,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,82352, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-01-24 14:00:00,5.9,4.3,5.1,5.7,8.8,5.8,,,,10.3,5.2,3.0,4.0,4.7,3.3,5.8,5.3,9.1,1.4,1.8,1.3,,,,,,,,,6940.0,4950.0,4540.0,59.2,70.6,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,82668, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-02-06 15:00:00,4.7,4.0,4.5,6.3,8.8,4.8,,,,9.6,4.5,2.8,4.5,4.0,3.4,5.6,5.1,9.1,1.1,1.7,1.2,,,,,,,,,6890.0,4920.0,4560.0,48.6,58.5,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,82981, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-02-20 14:00:00,4.4,6.3,5.5,7.5,9.6,6.2,,,,6.9,6.3,2.8,6.8,8.4,3.5,5.9,5.8,10.8,1.4,1.5,1.1,,,,,,,,,7120.0,5060.0,4540.0,59.3,70.6,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,83316, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-03-21 09:00:00,4.0,4.5,5.5,5.2,6.1,4.8,,,,10.0,4.0,3.5,6.4,6.4,3.6,5.3,5.5,9.2,2.1,1.6,1.3,,,,,,,,,7200.0,5150.0,4590.0,57.9,68.9,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,83692, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-05-24 10:00:00,3.9,2.8,5.0,4.3,4.6,4.1,,,,4.7,5.4,2.0,4.6,3.0,2.0,4.3,4.4,5.9,1.4,1.0,0.6,,,,,,,,,7330.0,5280.0,4560.0,58.6,69.9,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,84014, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-06-06 10:00:00,6.4,5.4,7.1,5.8,7.6,4.2,,,,10.6,5.7,2.5,8.7,6.4,2.4,5.7,5.1,8.5,0.9,1.0,0.4,,,,,,,,,7390.0,5290.0,4480.0,58.8,68.9,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,84350, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-08-15 09:00:00,2.5,2.95,5.1,3.9,5.5,4.8,,,,8.7,7.3,3.0,6.4,7.8,3.6,5.7,5.8,9.1,0.94,1.4,0.99,,,,,,,,,7020.0,4990.0,4160.0,59.1,67.3,хорошо,отлично,хорошо,CMVA-40 №4230,10 - 1000,87597,tза твд-474,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-08-15 10:30:00,2.9,4.3,4.9,9.3,8.1,5.1,,,,13.5,8.5,2.6,11.0,8.8,3.4,6.1,5.1,10.5,1.1,1.5,0.85,,,,,,,,,7100.0,5100.0,4300.0,59.1,67.6,допустимо,отлично,допустимо,CMVA-40 №4230,10 - 1000,87598,tза твд-488,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-08-15 11:30:00,4.4,3.3,4.9,4.8,6.0,6.1,,,,10.4,8.6,3.0,8.7,7.4,3.3,5.0,4.5,8.1,1.2,1.8,1.0,,,,,,,,,7180.0,5200.0,4390.0,59.7,68.2,допустимо,отлично,допустимо,CMVA-40 №4230,10 - 1000,87599,tза твд-499,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-09-11 09:30:00,3.9,3.5,5.4,5.8,7.4,5.8,,,,9.5,9.5,3.5,7.7,9.3,4.0,5.4,5.6,10.8,1.0,1.8,0.91,,,,,,,,,7080.0,5110.0,4400.0,59.0,68.2,допустимо,отлично,допустимо,CMVA-40 №4230,10 - 1000,87717,tза твд-480,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-09-11 08:30:00,3.2,3.5,4.4,10.4,8.5,5.8,,,,12.5,9.3,2.9,11.3,9.4,3.8,5.8,5.5,12.0,1.6,1.5,0.85,,,,,,,,,7120.0,5170.0,4510.0,58.6,68.2,допустимо,отлично,допустимо,CMVA-40 №4230,10 - 1000,87715,tза твд-490,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-09-11 09:00:00,3.6,4.3,4.6,9.1,6.7,6.2,,,,13.6,9.9,3.5,9.6,10.1,3.85,5.8,4.7,12.0,2.1,1.6,1.1,,,,,,,,,7200.0,5260.0,4610.0,58.3,68.3,допустимо,отлично,допустимо,CMVA-40 №4230,10 - 1000,87716,tза твд-500,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-09-11 14:00:00,3.4,3.4,4.5,8.0,10.0,5.6,,,,14.3,10.2,3.0,12.9,10.8,3.3,5.6,3.9,11.7,1.7,1.1,0.91,,,,,,,,,7200.0,5250.0,4600.0,58.7,68.8,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,87721, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-09-29 10:00:00,4.5,3.6,5.4,8.6,8.5,5.8,,,,13.6,9.8,3.2,11.4,11.2,3.9,6.1,5.9,11.6,2.3,1.0,0.7,,,,,,,,,7090.0,5190.0,4600.0,58.5,69.2,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,88149, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-10-10 09:00:00,3.6,2.8,5.6,8.6,10.0,5.6,,,,13.0,10.7,5.0,10.5,10.9,3.9,5.4,5.7,12.4,1.8,1.2,0.61,,,,,,,,,7070.0,5110.0,4540.0,59.7,70.4,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,88412, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-11-09 14:00:00,3.2,4.0,6.4,7.7,8.7,6.0,,,,12.9,11.0,5.5,8.7,12.2,3.6,6.8,6.3,12.8,1.2,1.2,0.53,,,,,,,,,7050.0,5130.0,4550.0,59.0,69.8,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,88899, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-11-23 15:30:00,1.7,4.1,6.0,8.4,8.8,5.3,,,,12.4,10.3,3.3,8.9,11.7,3.5,6.5,5.4,13.1,1.1,1.2,0.55,,,,,,,,,6990.0,5060.0,4560.0,59.8,71.0,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,89145, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2006-12-26 10:30:00,2.6,4.4,5.7,7.7,9.2,5.9,,,,11.7,10.3,3.2,8.7,11.0,3.5,5.4,4.6,11.9,1.0,1.1,0.4,,,,,,,,,6940.0,5060.0,4560.0,56.6,67.0,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,89237, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-01-05 15:00:00,2.6,3.6,5.8,7.8,8.6,5.6,,,,11.3,12.5,2.7,8.1,12.0,2.8,6.2,6.3,13.6,0.7,1.3,1.0,,,,,,,,,6960.0,4990.0,4210.0,59.1,67.5,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,89481, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-01-23 09:00:00,3.2,2.7,5.2,6.7,6.3,5.7,,,,7.6,9.9,3.4,5.7,9.3,3.0,4.6,4.4,11.8,1.0,1.3,0.6,,,,,,,,,6810.0,4940.0,4490.0,56.1,65.6,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,89907, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-03-27 10:00:00,3.1,3.1,5.1,6.9,6.1,5.5,,,,7.5,9.5,3.3,6.0,9.0,3.0,4.5,5.0,11.0,1.2,1.4,1.0,,,,,,,,,6830.0,4960.0,4500.0,,,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,90411, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-04-24 15:00:00,1.7,3.8,6.3,12.1,7.1,7.7,,,,9.5,8.4,3.9,10.0,8.0,3.2,5.1,4.3,7.3,0.39,1.3,0.52,,,,,,,,,7130.0,5200.0,4400.0,,70.0,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,90666, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-06-05 14:00:00,2.2,2.7,4.7,12.9,17.4,8.5,,,,12.2,7.8,4.5,10.5,7.0,4.1,5.5,3.8,8.4,1.1,1.3,0.52,,,,,,,,,7220.0,5300.0,4510.0,61.1,70.8,тр.пр.мер,отлично,тр.пр.мер,ВИК-3 №001,10 - 1000*,91134,дефект подш. пер. опоры КНД,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-06-06 09:00:00,1.9,2.3,4.8,13.2,17.7,8.7,,,,12.7,8.2,4.6,10.7,7.8,3.8,5.6,3.6,8.2,1.5,1.3,0.68,,,,,,,,,7260.0,5330.0,4550.0,60.4,70.4,тр.пр.мер,отлично,тр.пр.мер,ВИК-3 №001,10 - 1000*,91153,дефект подш. пер. опоры КНД,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-06-06 15:20:00,1.9,2.1,4.3,13.4,17.4,8.1,,,,12.3,7.6,4.1,10.7,6.6,4.6,5.8,4.4,8.2,0.89,1.2,0.43,,,,,,,,,7200.0,5330.0,4460.0,60.6,70.6,тр.пр.мер,отлично,тр.пр.мер,ВИК-3 №001,10 - 1000*,91159,дефект подш. пер. опоры КНД,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-06-09 09:00:00,1.5,2.9,6.3,5.4,6.8,4.6,,,,9.5,8.0,2.5,6.5,7.2,3.3,2.6,4.6,7.7,0.95,1.2,0.5,,,,,,,,,7130.0,5220.0,4500.0,59.7,69.1,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,91180,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-07-16 14:00:00,3.1,3.8,6.1,7.4,9.0,4.7,,,,11.9,8.1,2.8,6.8,8.4,3.8,4.9,6.1,6.8,2.4,1.7,1.3,,,,,,,,,7320.0,5340.0,4540.0,59.8,69.6,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,91256,-,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-08-01 11:00:00,2.7,3.9,5.8,13.8,17.8,8.7,,,,14.6,8.3,4.7,12.5,8.7,4.9,8.2,6.5,9.5,2.6,1.8,1.4,,,,,,,,,7300.0,5330.0,4540.0,60.6,71.0,тр.пр.мер,хорошо,тр.пр.мер,ВК-5 №763,10 - 1000,91385,дефект подш. пер. опоры КНД,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-08-30 14:00:00,3.1,3.8,6.1,13.0,17.0,8.0,,,,13.0,8.1,2.8,6.8,8.4,3.8,4.9,6.1,9.0,1.8,1.3,1.3,,,,,,,,,7300.0,5330.0,4540.0,60.6,71.0,тр.пр.мер,отлично,тр.пр.мер,ВК-5 №763,10 - 1000,91882, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-09-12 14:00:00,3.4,3.9,6.8,7.9,9.2,5.0,,,,9.8,8.0,2.4,6.8,8.1,4.5,5.2,4.9,7.3,1.7,1.7,1.1,,,,,,,,,7190.0,5220.0,4500.0,61.5,72.8,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,92179, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-09-24 14:00:00,3.2,4.1,6.5,7.3,9.2,4.8,,,,10.0,8.0,2.5,7.8,7.8,3.3,4.8,5.6,6.9,2.0,1.6,1.1,,,,,,,,,7200.0,5240.0,4500.0,59.4,69.6,допустимо,отлично,допустимо,ВК-5 №763,10 - 1000,92467, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-12-07 09:00:00,2.4,4.6,8.9,9.0,10.3,6.8,,,,14.5,9.9,3.3,10.4,11.2,4.2,5.8,4.3,9.7,1.4,1.0,0.7,,,,,,,,,7130.0,5210.0,4600.0,58.4,68.6,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,92932, -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2007-12-19 09:00:00,2.8,4.6,8.7,9.0,10.7,7.3,,,,13.9,10.2,4.3,9.9,12.8,4.9,5.8,5.7,10.2,1.0,1.1,0.6,,,,,,,,,7080.0,5180.0,4490.0,60.6,70.4,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,93220,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-01-28 08:00:00,2.9,4.7,10.0,10.0,12.5,6.3,,,,14.8,10.0,4.4,10.0,9.4,3.4,5.7,6.0,8.0,2.2,1.1,0.8,,,,,,,,,7150.0,5240.0,4550.0,,,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,93852,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-02-11 14:00:00,3.0,4.9,11.0,10.0,12.5,6.4,,,,14.7,8.5,3.2,11.0,9.4,3.3,5.9,5.5,7.7,1.8,1.1,0.7,,,,,,,,,7170.0,5240.0,4550.0,59.7,70.4,допустимо,отлично,допустимо,ВИК-3 №001,10 - 1000*,94134,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-04-08 10:00:00,2.0,2.3,5.2,12.7,17.2,3.2,,,,12.1,8.3,4.4,10.3,6.7,3.0,5.9,4.3,6.5,2.0,1.1,0.9,,,,,,,,,7270.0,5350.0,4530.0,61.4,70.6,тр.пр.мер,отлично,тр.пр.мер,ВИК-3 №001,10 - 1000*,94689,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-05-08 09:00:00,2.0,2.5,5.0,9.0,17.4,2.0,,,,10.0,6.0,4.0,10.3,6.7,3.0,6.0,4.0,7.0,1.9,1.0,0.8,,,,,,,,,7160.0,5200.0,4420.0,59.5,68.8,тр.пр.мер,отлично,тр.пр.мер,ВК-5№1401,10 - 1000,95005,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-05-28 11:00:00,3.0,3.4,8.0,14.1,17.2,6.0,,,,15.1,12.6,6.0,11.0,9.0,4.0,6.2,6.2,9.0,1.7,1.6,1.2,,,,,,,,,7250.0,5240.0,4410.0,59.9,69.7,тр.пр.мер,отлично,тр.пр.мер,ВК-5№1401,10 - 1000,95461,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-06-27 10:00:00,2.4,2.5,5.0,9.0,15.7,3.0,,,,13.4,7.0,4.0,10.0,7.0,3.0,6.0,4.0,7.0,1.7,1.2,0.8,,,,,,,,,7160.0,5200.0,4420.0,,,допустимо,отлично,допустимо,ВК-5№1401,10 - 1000,95908,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-07-11 14:00:00,2.8,3.0,5.5,8.9,15.4,3.3,,,,13.0,6.8,4.5,10.0,6.8,3.5,5.8,4.5,6.6,2.0,1.2,0.8,,,,,,,,,7250.0,5240.0,4500.0,,,допустимо,отлично,допустимо,ВК-5№1401,10 - 1000,96248,дефект межвал. подш.№7,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-08-12 09:00:00,2.8,3.0,5.5,10.0,8.5,9.2,,,,9.6,8.9,4.5,9.5,6.8,3.5,5.8,4.5,6.6,2.1,1.2,1.2,,,,,,,,,7130.0,5100.0,4220.0,57.1,65.4,допустимо,отлично,допустимо,ВИК-3 №001,10 - 5000,96703,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2008-12-22 16:00:00,4.3,3.9,5.4,5.9,7.9,6.4,,,,8.1,8.6,3.6,8.1,9.7,3.7,4.7,12.5,9.0,1.2,1.9,1.1,,,,,,,,,6980.0,5030.0,4310.0,,,допустимо,отлично,допустимо,"SKF-GX,№71014",10 - 1000,97862,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2009-02-26 13:30:00,5.3,5.0,5.4,12.6,15.9,8.3,,,,12.1,6.9,5.0,10.4,7.6,5.2,7.6,4.9,9.4,2.2,1.9,1.2,,,,,,,,,7150.0,5130.0,4410.0,,,допустимо,отлично,допустимо,"SKF-GX,№71014",10 - 1000,98630, - рост ОУ на КНД,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2009-04-27 10:00:00,4.0,4.0,7.1,13.0,15.0,10.0,,,,11.0,9.0,5.0,10.4,7.6,5.2,4.5,5.4,8.0,2.5,1.7,2.0,,,,,,,,,7180.0,5220.0,4280.0,62.2,69.1,допустимо,хорошо,допустимо,ВК-5М №12633,10 - 1000,98954,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2009-05-14 09:00:00,5.0,4.1,6.3,15.2,19.8,8.5,,,,14.0,8.1,4.6,13.2,8.8,4.8,11.0,4.7,11.8,2.6,2.4,2.1,,,,,,,,,7310.0,5390.0,4490.0,59.4,67.4,тр.пр.мер,хорошо,тр.пр.мер,"SKF-GX,№71014",10 - 1000,98954,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2009-12-15 14:00:00,6.1,6.8,7.1,7.8,12.6,8.3,,,,10.7,8.5,6.0,11.0,12.5,8.3,9.2,14.2,11.6,3.7,1.75,1.74,,,,,,,,,6840.0,5030.0,4670.0,55.5,66.6,допустимо,допустимо,допустимо,"SKF-GX,№71014",10 - 1000,99498,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-01-25 16:00:00,5.0,6.0,6.5,7.0,10.0,7.0,,,,11.0,8.0,5.0,10.0,9.0,8.0,8.0,12.0,10.0,3.0,1.5,1.5,,,,,,,,,6950.0,5030.0,4580.0,,,допустимо,хорошо,допустимо,ВК-5№1401,10 - 1000,100471,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-02-09 09:00:00,4.8,5.8,6.0,6.8,9.9,7.2,,,,10.0,7.8,4.8,9.9,8.0,7.8,7.7,11.5,9.8,2.7,1.5,1.5,,,,,,,,,6910.0,4930.0,4400.0,,,допустимо,хорошо,допустимо,ВК-5№1401,10 - 1000,100816,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-03-29 09:00:00,5.0,5.9,6.5,7.1,10.2,7.2,,,,10.0,8.0,5.1,10.0,8.2,8.0,7.9,12.0,10.0,3.0,1.5,1.5,,,,,,,,,7150.0,5170.0,4500.0,,,допустимо,хорошо,допустимо,ВК-5М №12633,10 - 1000,101231,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-04-15 11:00:00,4.5,5.0,7.0,11.0,10.0,9.0,,,,10.5,9.0,5.0,10.4,7.6,5.2,4.5,5.4,8.0,3.0,1.7,2.0,,,,,,,,,7130.0,5150.0,4600.0,,,допустимо,хорошо,допустимо,ВК-5М №12633,10 - 1000,101636,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-05-14 14:30:00,5.0,5.5,7.0,12.0,11.0,10.0,,,,11.0,9.0,5.0,11.0,9.0,7.0,4.0,5.0,7.0,2.5,1.8,1.8,,,,,,,,,7380.0,5330.0,4540.0,,,допустимо,хорошо,допустимо,ВК-5 №1401,10 - 1000,101855,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-10-19 11:00:00,4.8,5.0,6.8,11.5,10.5,9.9,,,,10.8,8.8,4.7,10.8,9.2,8.0,4.4,5.5,8.0,2.4,2.0,1.8,,,,,,,,,7190.0,5220.0,4600.0,56.5,66.3,допустимо,отлично,допустимо,ВК-5М №12633,10 - 1000,102591,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-10-26 16:00:00,5.2,5.4,7.9,6.8,9.6,5.4,,,,8.0,8.4,4.1,6.6,7.3,4.9,4.1,4.4,7.8,2.9,1.5,1.6,,,,,,,,,7120.0,5130.0,4600.0,58.0,69.0,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,102598,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2010-11-23 15:00:00,4.9,5.0,6.7,7.0,10.7,5.8,,,,7.3,7.8,5.1,7.0,7.5,4.3,4.5,6.7,8.6,3.1,1.3,1.7,,,,,,,,,7100.0,5160.0,4670.0,57.5,68.8,допустимо,хорошо,допустимо,ВИК-3 №7,10 - 5000,103140,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2011-01-28 10:00:00,2.8,4.0,4.8,8.0,9.5,5.7,,,,6.6,8.2,4.5,7.0,8.3,3.3,8.0,6.8,11.6,2.4,1.8,1.3,,,,,,,,,6990.0,5070.0,4560.0,58.2,68.9,допустимо,отлично,допустимо,ВК-5М №12633,10 - 1000,103537,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2011-09-07 09:00:00,5.6,4.0,6.1,3.9,6.4,4.6,,,,6.1,4.6,3.3,4.3,5.6,4.1,3.2,3.8,6.2,2.1,1.5,1.3,,,,,,,,,7170.0,5040.0,4370.0,62.1,72.1,отлично,отлично,отлично,ВИК-3 №7,10 - 5000,47541,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2011-09-08 14:00:00,3.2,2.7,3.1,3.9,4.4,4.6,,,,4.0,5.7,2.8,3.7,6.5,4.2,7.3,7.3,7.8,1.7,1.5,0.95,,,,,,,,,7383.0,5245.0,4534.0,62.0,72.5,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,47565,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2011-09-08 15:00:00,4.7,2.9,3.3,4.7,4.8,3.6,,,,4.6,5.6,4.4,5.7,6.1,4.1,4.5,4.1,7.9,2.2,1.6,1.4,,,,,,,,,7438.0,5323.0,4635.0,61.9,72.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,47566,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
Цех_4,48,2011-09-08 16:00:00,4.0,2.6,3.5,3.6,5.4,2.7,,,,3.8,4.4,3.6,3.8,6.4,3.7,3.5,5.3,9.8,1.6,1.6,1.1,,,,,,,,,7299.0,5133.0,4388.0,62.0,72.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,47567,  -,Приводинское ЛПУМГ,КС-14,ГПУ-10,ДР59Л,Н-370-18-1
